glyph,unicode,leaf,line,band,category,x,y,w,h,notes
three,0033,466,60pt,9,figure,1278,3305,122,298,"survey #154, 'Governors 3 Examined'"
E.60pt_2,,466,60pt,9,cap,1496,3307,126,292,"survey #155, 'Governors 3 Examined'"
x,0078,466,60pt,9,lower,1620,3390,133,209,"survey #156, 'Governors 3 Examined'"
a,0061,466,60pt,9,lower,1754,3389,108,211,"survey #157, 'Governors 3 Examined'"
m,006D,466,60pt,9,lower,1862,3388,173,210,"survey #158, 'Governors 3 Examined'"
i.60pt,,466,60pt,9,lower,2034,3305,63,293,"survey #159, 'Governors 3 Examined'"
n.60pt_2,,466,60pt,9,lower,2096,3387,117,210,"survey #160, 'Governors 3 Examined'"
e.60pt_2,,466,60pt,9,lower,2212,3386,103,213,"survey #161, 'Governors 3 Examined'"
d,0064,466,60pt,9,lower,2315,3301,114,295,"survey #162, 'Governors 3 Examined'"
C.54pt,,466,54pt,6,cap,494,2162,116,275,"survey #102, 'CHERRY BLOSSOM'"
H.54pt,,466,54pt,6,cap,610,2161,127,273,"survey #103, 'CHERRY BLOSSOM'"
E.54pt,,466,54pt,6,cap,735,2161,115,272,"survey #104, 'CHERRY BLOSSOM'"
R.54pt,,466,54pt,6,cap,847,2161,133,272,"survey #105, 'CHERRY BLOSSOM'"
R.54pt_2,,466,54pt,6,cap,978,2161,134,272,"survey #106, 'CHERRY BLOSSOM'"
Y,0059,466,54pt,6,cap,1111,2160,138,273,"survey #107, 'CHERRY BLOSSOM'"
B.54pt,,466,54pt,6,cap,1328,2161,119,271,"survey #108, 'CHERRY BLOSSOM'"
L,004C,466,54pt,6,cap,1446,2160,114,272,"survey #109, 'CHERRY BLOSSOM'"
O.54pt,,466,54pt,6,cap,1560,2158,119,277,"survey #110, 'CHERRY BLOSSOM'"
S.54pt,,466,54pt,6,cap,1679,2159,108,277,"survey #111, 'CHERRY BLOSSOM'"
S.54pt_2,,466,54pt,6,cap,1785,2159,107,277,"survey #112, 'CHERRY BLOSSOM'"
O.54pt_2,,466,54pt,6,cap,1891,2158,119,277,"survey #113, 'CHERRY BLOSSOM'"
M.54pt,,466,54pt,6,cap,2009,2159,146,272,"survey #114, 'CHERRY BLOSSOM'"
E.54pt_2,,466,54pt,7,cap,218,2497,114,271,"survey #115, 'Education 9 Department'"
d.54pt,,466,54pt,7,lower,331,2495,105,274,"survey #116, 'Education 9 Department'"
u.54pt,,466,54pt,7,lower,435,2572,111,198,"survey #117, 'Education 9 Department'"
c,0063,466,54pt,7,lower,548,2573,94,198,"survey #118, 'Education 9 Department'"
a.54pt,,466,54pt,7,lower,641,2571,100,198,"survey #119, 'Education 9 Department'"
t.54pt,,466,54pt,7,lower,739,2524,87,246,"survey #120, 'Education 9 Department'"
i.54pt,,466,54pt,7,lower,823,2495,56,272,"survey #121, 'Education 9 Department'"
o.54pt,,466,54pt,7,lower,877,2571,94,199,"survey #122, 'Education 9 Department'"
n.54pt,,466,54pt,7,lower,971,2571,107,196,"survey #123, 'Education 9 Department'"
nine.54pt,,466,54pt,7,figure,1174,2494,122,277,"survey #124, 'Education 9 Department'"
D.54pt,,466,54pt,7,cap,1384,2494,127,272,"survey #125, 'Education 9 Department'"
e.54pt,,466,54pt,7,lower,1512,2571,95,198,"survey #126, 'Education 9 Department'"
p,0070,466,54pt,7,lower,1611,2570,104,246,"survey #127, 'Education 9 Department'"
a.54pt_2,,466,54pt,7,lower,1717,2569,99,198,"survey #128, 'Education 9 Department'"
r.54pt,,466,54pt,7,lower,1816,2569,84,197,"survey #129, 'Education 9 Department'"
t.54pt_2,,466,54pt,7,lower,1898,2522,87,246,"survey #130, 'Education 9 Department'"
m.54pt,,466,54pt,7,lower,1982,2569,158,196,"survey #131, 'Education 9 Department'"
e.54pt_2,,466,54pt,7,lower,2139,2569,95,198,"survey #132, 'Education 9 Department'"
n.54pt_2,,466,54pt,7,lower,2236,2568,107,196,"survey #133, 'Education 9 Department'"
